申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,單價元平方公尺,車位類別,車位總價,有無管理組織,交易日期,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,建築完成年月,代表建號屋齡,代表建號層次,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,電梯,車位所在樓層,備註欄,主建物面積,附屬建物面積,陽台面積
買賣,房地(土地+建物),1,1,0,5,2,2,,透天厝,6100000,61591,,0,無,1150202,72,住,,,99.04,住商用,加強磚造,二層,620705,53,全,0,高雄市小港區平誠街９８號,小港區,港和段一小段,,無,,,92,0,7.04
買賣,土地,1,0,0,0,0,0,,其他,3912300,105000,,0,無,1150212,37.26,住,,,0,,,,,,,0,盛興段203地號,前鎮區,盛興段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,房地(土地+建物),1,1,0,4,2,2,,公寓(5樓含以下無電梯),5910000,69293,,0,無,1150213,17.56,商,,,85.29,住家用,鋼筋混凝土造,五層,690119,46,五層,0,高雄市三民區北平二街５巷３０號五樓之２,三民區,大港段四小段,,無,,,80.43,0,4.86
買賣,房地(土地+建物),1,1,0,6,1,3,,透天厝,16500000,48835,,0,無,1150212,223.15,工,,,337.87,工業用,鋼筋混凝土造,四層,830203,32,全,0,高雄市燕巢區安林三街７３號,燕巢區,安西段,,無,,賣方願意附贈買方之設備項目－貨梯乙部其他增建；,309.33,4.12,24.42
買賣,房地(土地+建物),1,1,0,2,1,3,,透天厝,2580000,32066,,0,無,1150212,62.8,住,,,80.46,住商用,鋼筋混凝土造,二層,681211,46,全,0,高雄市燕巢區中民路６６０巷４６號,燕巢區,安北段,,無,,二等親買賣,80.46,0,0
買賣,土地,2,0,0,0,0,0,,其他,2330000,40221,,0,無,1150223,57.93,商,,,0,,,,,,,0,港段715-12地號,彌陀區,塩港段,,無,,未登記建物；未登記建物；,0,0,0
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),3150000,45155,,0,有,1150203,8.91,,鄉村區,乙種建築用地,69.76,住家用,鋼筋混凝土造,十五層,860204,29,一層,0,高雄市鳥松區松埔北巷２之９４號,鳥松區,松埔段,,有,,,46.09,0,7.33
買賣,土地,1,0,0,0,0,0,,其他,15127060,103610,,0,無,1150206,146,住,,,0,,,,,,,0,興農段47地號,大社區,興農段,,無,,政府機關標讓售；,0,0,0
買賣,土地,8,0,0,0,0,0,,其他,520000,11248,,0,無,1150208,46.23,都市：其他:住宅區(住二),,,0,,,,,,,0,興農段258地號,大社區,興農段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,土地,3,0,0,0,0,0,,其他,1993600,3205,,0,無,1150202,622.06,,一般農業區,農牧用地,0,,,,,,,0,竹園段907-1地號,路竹區,竹園段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,房地(土地+建物),2,1,0,5,2,4,,透天厝,9250000,39006,,0,無,1150201,115.65,住,,,237.14,其他,鋼筋混凝土造,四層,791201,35,全,0,高雄市林園區林園北路５３７巷２號,林園區,王公廟段,,無,,露臺、頂樓增建其他增建；,216.7,0,20.44
買賣,房地(土地+建物),1,1,0,3,2,2,,住宅大樓(11層含以上有電梯),2800000,23874,,0,有,1150226,15.32,住,,,117.28,住家用,鋼筋混凝土造,十六層,821231,32,八層,0,高雄市大寮區仁德路１６巷３０弄１２號八樓,大寮區,仁德段,,有,,親友、員工、共有人或其他特殊關係間之交易；,75.71,1.85,12.33
買賣,建物,0,2,0,1,1,1,,住宅大樓(11層含以上有電梯),1320000,25081,,0,有,1150213,0,,,,52.63,住家用,鋼筋混凝土造,十六層,750217,40,五層,0,高雄市鹽埕區北斗街５號５樓之５２,鹽埕區,,,有,,建物坐落地號：鹽壽段5地號；,33.2,0,4.42
買賣,房地(土地+建物),1,1,0,3,2,2,,透天厝,5000000,66791,,0,無,1150203,70.95,住,,,74.86,住家用,加強磚造,二層,630706,52,全,0,高雄市前鎮區草衙中街４６巷２號,前鎮區,草衙段二小段,,無,,夾層；,74.86,0,0
買賣,房地(土地+建物),1,1,0,2,2,2,,住宅大樓(11層含以上有電梯),14360000,116313,,0,有,1150207,11.37,商,,,123.46,住家用,鋼筋混凝土,十五層,1140213,1,三層,0,高雄市三民區褒揚街１７２之１號三樓,三民區,獅頭段一小段,,有,,,71.14,0,8.12
買賣,房地(土地+建物),1,1,0,3,0,3,,公寓(5樓含以下無電梯),4450000,58132,,0,無,1150210,27.4,住,,,76.55,住家用,鋼筋混凝土造,五層,701128,44,五層,0,高雄市楠梓區中泰街７６巷１６之３號,楠梓區,右昌段二小段,,無,,含傢俱設備費；其他增建；,76.55,0,0
買賣,建物,0,1,0,2,1,2,,透天厝,1000000,28678,,0,無,1150211,0,,,,34.87,住家用,加強磚造,二層,600412,55,全,0,高雄市楠梓區和光街１５３巷４號,楠梓區,,,無,,建物坐落地號：莒光段三小段454地號；親友、員工、共有人或其他特殊關係間之交易；,34.87,0,0
買賣,土地,1,0,0,0,0,0,,其他,125000,598,,0,無,1150227,208.88,,一般農業區,丙種建築用地,0,,,,,,,0,內豐段1043-1地號,內門區,內豐段,,無,,土地上有買受人舊有建築物。親友、員工、共有人或其他特殊關係間之交易；農作物；瑕疵物件；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,24864614,50086,,0,無,1150213,496.44,都市：其他:綠地,,,0,,,,,,,0,育才段338-2地號,鳥松區,育才段,,無,,包含公共設施保留地用地；,0,0,0
買賣,土地,3,0,0,0,0,0,,其他,400000,218,,0,無,1150203,1836,,山坡地保育區,林業用地,0,,,,,,,0,水蛙潭段99-7地號,田寮區,水蛙潭段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,300000,8491,,0,無,1150202,35.33,,鄉村區,乙種建築用地,0,,,,,,,0,龍興段696地號,六龜區,龍興段,,無,,,0,0,0
買賣,土地,2,0,0,0,0,0,,其他,300000,20833,,0,無,1150211,14.4,都市：其他:道路用地,,,0,,,,,,,0,大港段二小段1340-1地號,三民區,大港段二小段,,無,,包含公共設施保留地用地；,0,0,0
買賣,土地,2,0,0,0,0,0,,其他,700000,9000,,0,無,1150223,77.78,,一般農業區,農牧用地,0,,,,,,,0,大樹保安段930地號,大樹區,大樹保安段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,1350000,5989,,0,無,1150223,225.41,,鄉村區,乙種建築用地,0,,,,,,,0,龍目段1041地號,大樹區,龍目段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,1350000,5989,,0,無,1150212,225.41,,鄉村區,乙種建築用地,0,,,,,,,0,龍目段1041地號,大樹區,龍目段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,房地(土地+建物),1,1,0,1,0,1,,住宅大樓(11層含以上有電梯),1050000,50119,,0,有,1150212,0.25,商,,,20.95,住家用,鋼筋混凝土造,十二層,721209,42,十層,0,高雄市鹽埕區七賢三路５７之３號１０樓之５,鹽埕區,興福段,,有,,鐵鋁窗增建其他增建；,20.95,0,0
買賣,房地(土地+建物),2,1,0,0,0,0,,住宅大樓(11層含以上有電梯),85000,2737,,0,有,1150207,2.33,商,,,31.06,辦公用,鋼筋混凝土造,十九層,790530,36,地下層,0,高雄市苓雅區三多四路６３號地下層之１１９,苓雅區,意誠段,,有,,,15.92,0,0
買賣,房地(土地+建物),1,1,0,10,1,1,,華廈(10層含以下有電梯),1880000,50187,,0,無,1150224,6.29,都市：其他:第二種特定商業專用區,,,37.46,住家用,鋼筋混凝土造,七層,781214,36,四層,0,高雄市新興區復橫一路２０２號４樓之１,新興區,新興段三小段,,有,,親友、員工、共有人或其他特殊關係間之交易；,25.46,0.63,0
買賣,房地(土地+建物),2,1,0,4,2,2,,公寓(5樓含以下無電梯),3000000,25208,,0,無,1150225,37.37,住,,,119.01,住家用,鋼筋混凝土造,五層,741113,40,四層,0,高雄市苓雅區三多一路９５巷７號四樓,苓雅區,武聖段,,無,,親友、員工、共有人或其他特殊關係間之交易；,95.08,0,7.31
買賣,房地(土地+建物),1,1,0,3,2,2,,公寓(5樓含以下無電梯),7000000,93147,,0,無,1150201,29.75,住,,,75.15,住家用,鋼筋混凝土造,四層,670303,48,四層,0,高雄市三民區十全一路５４巷４４之３號,三民區,大港段一小段,,無,,室內及外牆、頂樓地板、樓梯間、一樓大門全面翻修，高檔裝潢,66.17,0,8.98
買賣,房地(土地+建物),1,1,0,5,2,2,,透天厝,5500000,46773,,0,無,1150223,56.41,住,,,117.59,住家用,鋼筋混凝土造,三層,751027,39,全,0,高雄市三民區鼎泰街２巷２弄１３號,三民區,覆鼎金段覆鼎金小段,,無,,增建頂樓鐵皮厝。其他增建；,104.97,3.7,8.92
買賣,房地(土地+建物),1,1,0,2,2,1,,住宅大樓(11層含以上有電梯),6100000,88560,,0,有,1150209,6.97,商,,,68.88,住家用,鋼筋混凝土造,十五層,1011225,13,七層,0,高雄市楠梓區裕昌街１８７號七樓,楠梓區,藍昌段二小段,,有,,陽台外推；其他增建；,41.32,0,5.34
買賣,土地,1,0,0,0,0,0,,其他,125176,47960,,0,無,1150205,2.61,住,,,0,,,,,,,0,靖和段1167-2地號,彌陀區,靖和段,,無,,政府機關標讓售；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,483437,47960,,0,無,1150205,10.08,住,,,0,,,,,,,0,靖和段1168-1地號,彌陀區,靖和段,,無,,政府機關標讓售；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,73000,0,,0,無,1150226,0.85,住,,,0,,,,,,,0,仕興段320地號,橋頭區,仕興段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,土地,2,0,0,0,0,0,,其他,300000,1604,,0,無,1150228,187,都市：其他:農業區,,,0,,,,,,,0,美濃段二小段5984地號,美濃區,美濃段二小段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,2500000,37594,,0,無,1150209,66.5,住,,,0,,,,,,,0,大林段191地號,小港區,大林段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,700000,17073,,0,無,1150223,41,商,,,0,,,,,,,0,仁愛段331-75地號,前鎮區,仁愛段,,無,,,0,0,0
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,,住宅大樓(11層含以上有電梯),10500000,58738,坡道平面,0,有,1150205,27.89,住,,,178.76,住家用,鋼筋混凝土,十五層,1041103,10,三層,18.86,高雄市楠梓區廣昌街１７７號三樓之５,楠梓區,右昌段六小段,,有,地下一樓,,90.51,3.75,12.56
買賣,土地,1,0,0,0,0,0,,其他,1218000,116000,,0,無,1150209,10.5,住,,,0,,,,,,,0,五甲段1444-105地號,鳳山區,五甲段,,無,,水利地承購；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,1218000,116000,,0,無,1150228,10.5,住,,,0,,,,,,,0,五甲段1444-104地號,鳳山區,五甲段,,無,,水利地承購；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,1218000,116000,,0,無,1150205,10.5,住,,,0,,,,,,,0,五甲段1444-103地號,鳳山區,五甲段,,無,,水利地承購；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,100776,64600,,0,無,1150209,1.56,住,,,0,,,,,,,0,東安段1002地號,路竹區,東安段,,無,,政府機關標讓售；,0,0,0
買賣,房地(土地+建物),3,1,0,3,2,2,,住宅大樓(11層含以上有電梯),2500000,23880,,0,有,1150210,19.64,都市：其他:住宅區,,,104.69,住家用,鋼筋混凝土造,十四層,830205,32,六層,0,高雄市大寮區江山路４５之２０號六樓,大寮區,江山段,,有,,,79.56,0,10.8
買賣,房地(土地+建物),2,1,0,4,2,2,,公寓(5樓含以下無電梯),10000000,55685,,0,無,1150203,44.92,住,,,179.58,住商用,鋼筋混凝土造,五層,760513,39,一層，二層，三層，騎樓,0,高雄市鼓山區大順一路９９１號,鼓山區,龍華段四小段,,無,,親友、員工、共有人或其他特殊關係間之交易；,139.02,3.51,16.03
買賣,房地(土地+建物),1,1,0,3,2,2,,公寓(5樓含以下無電梯),2100000,21848,,0,無,1150225,27.94,都市：其他:第二種特定商業專用區,,,96.12,住家用,鋼筋混凝土造,五層,741221,40,二層,0,高雄市鼓山區西藏街３１７巷９號二樓,鼓山區,內惟段五小段,,無,,親友、員工、共有人或其他特殊關係間之交易；,78.84,0,2.94
買賣,房地(土地+建物),1,1,0,1,1,1,,住宅大樓(11層含以上有電梯),2750000,78774,,0,有,1150204,2.89,商,,,34.91,住家用,鋼筋混凝土造,十二層,850506,30,十一層,0,高雄市前金區中正四路１１８號十一樓之１６,前金區,前金段,,有,,依現況點交,22.42,0.4,2.66
買賣,房地(土地+建物),1,1,0,1,1,1,,住宅大樓(11層含以上有電梯),1250000,45306,,0,有,1150217,3.05,商,,,27.59,住家用,鋼筋混凝土造,十二層,710226,44,五層,0,高雄市前金區市中一路９號５樓之３,前金區,博孝段,,有,,親友、員工、共有人或其他特殊關係間之交易；,22.49,0,0
買賣,房地(土地+建物),2,1,0,1,1,1,,住宅大樓(11層含以上有電梯),3030000,77832,,0,有,1150213,6.23,都市：其他:道路用地,,,38.93,住家用,鋼筋混凝土造,十二層,680915,46,十層,0,高雄市新興區五福二路１４６號１０樓之３,新興區,大統段一小段,,有,,,38.93,0,0
買賣,土地,1,0,0,0,0,0,,其他,10200000,377778,,0,無,1150213,27,商,,,0,,,,,,,0,愛群段2972地號,前鎮區,愛群段,,無,,地上未保存登記建物已成廢墟未登記建物；,0,0,0
買賣,房地(土地+建物),1,1,0,3,1,2,,透天厝,2429000,23952,,0,無,1150204,59,住,,,101.41,住家用,加強磚造,二層,740401,41,全,0,高雄市小港區松柏街９巷５號,小港區,高松段,,無,,親屬間自用住宅移轉親友、員工、共有人或其他特殊關係間之交易；,84.66,15.62,1.13
買賣,車位,1,1,2,0,0,0,,住宅大樓(11層含以上有電梯),6200000,,坡道平面,6200000,有,1150211,6.84,住,,,33.58,,,,,9,,33.58,高雄市前鎮區修成街３０號三樓等５８戶之共有部分,前鎮區,獅甲段二小段,,有,地下二樓,僅車位交易；,0,0,0
買賣,房地(土地+建物)+車位,1,1,2,0,0,0,,住宅大樓(11層含以上有電梯),59200000,94681,坡道平面,5750000,有,1150205,24.38,商,,,597.81,住家用,鋼筋混凝土造,二十八層,1000103,15,九層,33.28,高雄市三民區博愛一路３９０號九樓,三民區,大港段四小段,,有,地下二樓,,325.18,9.48,54.46
買賣,房地(土地+建物),1,1,0,3,2,2,,公寓(5樓含以下無電梯),3250000,34149,,0,無,1150210,32.6,住,,,95.17,住家用,鋼筋混凝土造,五層,750916,39,五層,0,高雄市三民區鼎強街７１號五樓,三民區,覆鼎金段覆鼎金小段,,無,,,91.32,0,3.85
買賣,房地(土地+建物),1,1,0,4,2,3,,透天厝,4000000,76147,,0,無,1150223,36.4,都市：其他:第二種特定商業專用區,,,52.53,住家用,加強磚造,二層,460430,69,全,0,高雄市三民區三民街３２９號,三民區,河濱段,,無,,親友、員工、共有人或其他特殊關係間之交易；,52.53,0,0
買賣,房地(土地+建物),2,1,0,1,1,1,,華廈(10層含以下有電梯),2950000,56753,,0,有,1150222,12.18,住,,,51.98,住家用,鋼筋混凝土造,六層,830215,32,三層,0,高雄市三民區建工路８１４巷１號三樓之１３,三民區,灣中段,,有,,,34.47,0,1.99
買賣,房地(土地+建物),1,1,0,3,2,2,,公寓(5樓含以下無電梯),2500000,27880,,0,無,1150209,31.63,住,,,89.67,住家用,鋼筋混凝土造,五層,700806,45,五層,0,高雄市三民區民族一路６３８巷５０弄１１之４號,三民區,覆鼎金段覆鼎金小段,,無,,親友、員工、共有人或其他特殊關係間之交易；,89.67,0,0
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,,華廈(10層含以下有電梯),10000000,73605,坡道機械,0,有,1150205,22.3,住,,,135.86,住家用,鋼筋混凝土造,七層,840622,31,七層,0,高雄市左營區自由二路２８２號七樓,左營區,新庄段十二小段,,有,地下一樓,,77.42,3.43,12.6
買賣,車位,0,1,1,0,0,0,,其他,1900000,,坡道平面,1900000,無,1150204,0,,,,21.84,,,,,27,,21.84,高雄市左營區文莊路４３號等１１３戶公共設施,左營區,,,無,地下二樓,僅車位交易；,0,0,0
買賣,房地(土地+建物)+車位,2,1,1,2,2,2,,住宅大樓(11層含以上有電梯),10600000,110238,坡道平面,1900000,有,1150212,11.27,住,,,118.59,住家用,鋼筋混凝土造,十五層,1130229,2,十一層,39.67,高雄市楠梓區高楠公路１７０３號十一樓,楠梓區,楠梓段四小段,,有,地下一樓,親友、員工、共有人或其他特殊關係間之交易；,43.84,0,7.01
買賣,土地,2,0,0,0,0,0,,其他,43000000,56393,,0,無,1150202,762.5,工,,,0,,,,,,,0,大全段115-1地號,岡山區,大全段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,800000,14538,,0,無,1150212,55.03,住,,,0,,,,,,,0,靖和段1284地號,彌陀區,靖和段,,無,,,0,0,0
買賣,土地,3,0,0,0,0,0,,其他,12926612,72674,,0,無,1150210,177.87,都市：其他:道路用地,,,0,,,,,,,0,建樹段262地號,橋頭區,仕興段,,無,,包含公共設施保留地用地；,0,0,0
買賣,土地,2,0,0,0,0,0,,其他,35000000,10858,,0,無,1150224,3223.52,農,,,0,,,,,,,0,燕北段353地號,燕巢區,燕北段,,無,,農作物；,0,0,0
買賣,房地(土地+建物),1,1,0,3,2,2,,住宅大樓(11層含以上有電梯),7300000,54126,,0,有,1150202,7.69,商,,,134.87,住家用,鋼筋混凝土造,二十一層,850105,30,十六層,0,高雄市鳳山區鳳南路３０３號十六樓,鳳山區,五甲段,,有,,含裝潢費；含傢俱設備費；,88.85,0,11.56
買賣,土地,1,0,0,0,0,0,,其他,6000000,2225,,0,無,1150223,2697.08,,特定農業區,農牧用地,0,,,,,,,0,統嶺段258地號,大樹區,統嶺段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,房地(土地+建物),2,1,0,4,1,4,,透天厝,14000000,73972,,0,無,1150206,74.31,住,,,189.26,住家用,鋼筋混凝土,五層,1090804,6,全,0,高雄市仁武區勇全路２１６巷６號,仁武區,大昌段,,無,,,167.57,0,21.69
買賣,房地(土地+建物),3,1,0,4,2,3,,透天厝,10850000,56768,,0,無,1150204,86.32,住,,,191.13,住家用,鋼筋混凝土造,三層,1140519,1,全,0,高雄市茄萣區莒光路二段２９巷９號,茄萣區,保萣段,,無,,土地價款：4882500元整；建物價款：5967500元整,172.3,0,18.83
買賣,土地,1,0,0,0,0,0,,其他,150000,82,,0,無,1150224,1837.17,,山坡地保育區,林業用地,0,,,,,,,0,南安老段441-5地號,田寮區,南安老段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,18000,579,,0,無,1150224,31.11,,山坡地保育區,丙種建築用地,0,,,,,,,0,南安老段441-4地號,田寮區,南安老段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,房地(土地+建物),1,1,0,4,2,3,,透天厝,20050000,109050,,0,無,1150204,65.46,住,,,183.86,住家用,鋼筋混凝土造,四層,1140515,1,全,0,高雄市大寮區民族路２３０號,大寮區,後庄段,,無,,,167.88,0,15.98
買賣,土地,1,0,0,0,0,0,,其他,999360,83280,,0,無,1150223,12,住,,,0,,,,,,,0,永芳段362地號,大寮區,永芳段,,無,,政府機關標讓售；,0,0,0
買賣,房地(土地+建物),2,1,0,1,0,1,,住宅大樓(11層含以上有電梯),830000,26117,,0,有,1150223,3.07,商,,,31.78,住家用,鋼筋混凝土造,十二層,791227,35,十一層,0,高雄市三民區建國三路８３號十一樓之７,三民區,大港段七小段,,有,,,13.94,0,4.9
買賣,房地(土地+建物),1,1,0,3,1,2,,透天厝,2606800,30453,,0,無,1150209,54,住,,,85.6,住家用,加強磚造,二層,620620,53,全,0,高雄市鳳山區仁愛路４６巷１１弄７號,鳳山區,竹子腳段,,無,,親友、員工、共有人或其他特殊關係間之交易；,85.6,0,0
買賣,土地,1,0,0,0,0,0,,其他,1557300,66551,,0,無,1150105,23.4,住,,,0,,,,,,,0,後勁段二小段693地號,楠梓區,後勁段二小段,,無,,未保存建物未辦繼承親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,土地,3,0,0,0,0,0,,其他,195000,106,,0,無,1150105,1844.59,,山坡地保育區,農牧用地,0,,,,,,,0,雙坑段1188地號,杉林區,雙坑段,,無,,無使用位置，現況均為雜樹。瑕疵物件；,0,0,0
買賣,房地(土地+建物),2,1,0,1,0,1,,住宅大樓(11層含以上有電梯),3550000,80481,,0,有,1150102,4.24,都市：其他:道路用地,,,44.11,辦公用,鋼筋混凝土造,十五層,821125,32,十一層,0,高雄市岡山區中山北路１３８號十一樓之３,岡山區,大公段,,有,,含傢俱設備費；,29.51,0,5.61
買賣,土地,3,0,0,0,0,0,,其他,2902400,24195,,0,無,1150103,119.96,都市：其他:住宅區,,,0,,,,,,,0,梓平段428地號,梓官區,梓平段,,無,,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,0,0,0
買賣,土地,2,0,0,0,0,0,,其他,1778700,12100,,0,無,1150105,147,農,,,0,,,,,,,0,翁公園段3351地號,大寮區,翁公園段,,無,,,0,0,0
買賣,土地,8,0,0,0,0,0,,其他,4761300,31261,,0,無,1150105,152.31,農,,,0,,,,,,,0,翁公園段3352-2地號,大寮區,翁公園段,,無,,,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,4200000,24633,,0,無,1150104,170.5,住,,,0,,,,,,,0,林園段295地號,林園區,林園段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,房地(土地+建物),1,1,0,3,2,2,,公寓(5樓含以下無電梯),1700000,33093,,0,無,1150102,18.75,住,,,51.37,住家用,鋼筋混凝土造,四層,750214,40,三層,0,高雄市小港區福利路５２號三樓,小港區,港和段一小段,,無,,親友、員工、共有人或其他特殊關係間之交易；,46.72,0,4.65
買賣,土地,1,0,0,0,0,0,,其他,139000,3018,,0,無,1150105,46.05,,鄉村區,交通用地,0,,,,,,,0,中正段797地號,旗山區,中正段,,無,,,0,0,0
買賣,房地(土地+建物),1,1,0,1,0,1,,華廈(10層含以下有電梯),1250000,39358,,0,有,1150104,3.09,商,,,31.76,住家用,鋼筋混凝土造,八層,720813,42,四層,0,高雄市新興區明星街６６號４樓之８,新興區,新興段四小段,,有,,,21.04,0,4
