學校名稱,科系名稱,就讀類型,等級別,學生數,教師數,縣市,大型科系
國立中興大學,應用數學系,D 日,D 博士,14.0,0,19 臺中市,否
國立中興大學,應用數學系,D 日,M 碩士,41.0,0,19 臺中市,否
國立中興大學,應用數學系,D 日,B 學士,343.0,21,19 臺中市,否
國立中興大學,應用數學系,N 職,M 碩士,38.0,0,19 臺中市,否
國立中興大學,統計(科學)(資訊)學系,D 日,M 碩士,42.0,8,19 臺中市,否
國立中興大學,資訊管理(技術)學系,D 日,M 碩士,71.0,0,19 臺中市,否
國立中興大學,資訊管理(技術)學系,D 日,B 學士,156.0,10,19 臺中市,否
國立中興大學,資訊管理(技術)學系,N 職,M 碩士,54.0,0,19 臺中市,否
國立中興大學,電機(與控制)工程學系,D 日,D 博士,69.0,0,19 臺中市,否
國立中興大學,電機(與控制)工程學系,D 日,M 碩士,155.0,0,19 臺中市,否
國立中興大學,電機(與控制)工程學系,D 日,B 學士,382.0,24,19 臺中市,否
國立中興大學,電機(與控制)工程學系,N 職,M 碩士,88.0,0,19 臺中市,否
國立中興大學,光電(科學與)工程學系,D 日,M 碩士,34.0,5,19 臺中市,否
國立中興大學,光電(科學與)工程學系,N 職,M 碩士,17.0,0,19 臺中市,否
國立中興大學,資訊科學與工程學系,D 日,D 博士,48.0,0,19 臺中市,否
國立中興大學,資訊科學與工程學系,D 日,M 碩士,123.0,0,19 臺中市,否
國立中興大學,資訊科學與工程學系,D 日,B 學士,180.0,20,19 臺中市,否
國立中興大學,資訊科學與工程學系,N 職,M 碩士,109.0,0,19 臺中市,否
國立中興大學,(光電與)通訊(工程)學系,D 日,M 碩士,33.0,5,19 臺中市,否
國立中興大學,電資類產業研發專班,D 日,M 碩士,8.0,0,19 臺中市,否
國立中興大學,(動力)機械工程學系,D 日,D 博士,22.0,0,19 臺中市,否
國立中興大學,(動力)機械工程學系,D 日,M 碩士,191.0,0,19 臺中市,否
國立中興大學,(動力)機械工程學系,D 日,B 學士,389.0,30,19 臺中市,否
國立中興大學,(動力)機械工程學系,N 職,M 碩士,97.0,0,19 臺中市,否
國立中興大學,精密(機電)工程研究所,D 日,D 博士,16.0,0,19 臺中市,否
國立中興大學,精密(機電)工程研究所,D 日,M 碩士,48.0,7,19 臺中市,否
國立中興大學,精密(機電)工程研究所,N 職,M 碩士,24.0,0,19 臺中市,否
國立中興大學,生物(產業)機電工程學系,D 日,D 博士,23.0,0,19 臺中市,否
國立中興大學,生物(產業)機電工程學系,D 日,M 碩士,47.0,0,19 臺中市,否
國立中興大學,生物(產業)機電工程學系,D 日,B 學士,222.0,16,19 臺中市,否
國立中興大學,機械類產業研發專班,D 日,M 碩士,2.0,0,19 臺中市,否
國立中興大學,土木工程學系,D 日,D 博士,50.0,0,19 臺中市,否
國立中興大學,土木工程學系,D 日,M 碩士,155.0,0,19 臺中市,否
國立中興大學,土木工程學系,D 日,B 學士,410.0,28,19 臺中市,否
國立中興大學,土木工程學系,N 職,M 碩士,70.0,0,19 臺中市,否
國立中興大學,化學工程學系,D 日,D 博士,21.0,0,19 臺中市,否
國立中興大學,化學工程學系,D 日,M 碩士,116.0,0,19 臺中市,否
國立中興大學,化學工程學系,D 日,B 學士,205.0,16,19 臺中市,否
國立中興大學,化學工程學系,N 職,M 碩士,65.0,0,19 臺中市,否
國立中興大學,材料科學(與)(工程)學系,D 日,D 博士,57.0,0,19 臺中市,否
國立中興大學,材料科學(與)(工程)學系,D 日,M 碩士,107.0,0,19 臺中市,否
國立中興大學,材料科學(與)(工程)學系,D 日,B 學士,192.0,14,19 臺中市,否
國立中興大學,材料科學(與)(工程)學系,N 職,M 碩士,97.0,0,19 臺中市,否
國立中興大學,奈米科學研究所,D 日,M 碩士,28.0,7,19 臺中市,否
國立中興大學,環境工程學系,D 日,D 博士,32.0,0,19 臺中市,否
國立中興大學,環境工程學系,D 日,M 碩士,85.0,0,19 臺中市,否
國立中興大學,環境工程學系,D 日,B 學士,208.0,14,19 臺中市,否
國立中興大學,環境工程學系,N 職,M 碩士,85.0,0,19 臺中市,否
國立中興大學,生醫工程研究所,D 日,M 碩士,25.0,5,19 臺中市,否
國立中興大學,工程類第二專長學位學程,D 日,X 4+X,0.0,0,19 臺中市,否
國立中興大學,景觀與遊憩(管理)系,D 日,M 碩士,15.0,0,19 臺中市,否
國立中興大學,景觀與遊憩(管理)系,D 日,B 學士,85.0,3,19 臺中市,否
國立中興大學,農藝學系,D 日,D 博士,12.0,0,19 臺中市,否
國立中興大學,農藝學系,D 日,M 碩士,62.0,0,19 臺中市,否
國立中興大學,農藝學系,D 日,B 學士,202.0,14,19 臺中市,否
國立中興大學,國際農學研究所,D 日,M 碩士,24.0,2,19 臺中市,否
國立中興大學,動物科學(技術)學系,D 日,D 博士,22.0,0,19 臺中市,否
國立中興大學,動物科學(技術)學系,D 日,M 碩士,73.0,0,19 臺中市,否
國立中興大學,動物科學(技術)學系,D 日,B 學士,201.0,15,19 臺中市,否
國立中興大學,園藝學系,D 日,D 博士,32.0,0,19 臺中市,否
國立中興大學,園藝學系,D 日,M 碩士,76.0,0,19 臺中市,否
國立中興大學,園藝學系,D 日,B 學士,182.0,13,19 臺中市,否
國立中興大學,植物病理(與微生物)學系,D 日,D 博士,17.0,0,19 臺中市,否
國立中興大學,植物病理(與微生物)學系,D 日,M 碩士,38.0,0,19 臺中市,否
國立中興大學,植物病理(與微生物)學系,D 日,B 學士,205.0,16,19 臺中市,否
國立中興大學,植物醫學暨安全農業學位學程,D 日,M 碩士,10.0,0,19 臺中市,否
國立中興大學,生物產業管理系,D 日,M 碩士,32.0,6,19 臺中市,否
國立中興大學,生物產業管理系,P 進,B 學士,206.0,0,19 臺中市,否
國立中興大學,農業企業經營管理學系,N 職,M 碩士,40.0,0,19 臺中市,否
國立中興大學,國際農企業學位學程,D 日,B 學士,100.0,2,19 臺中市,否
國立中興大學,農業經濟與行銷學位學程,D 日,M 碩士,15.0,0,19 臺中市,否
國立中興大學,食品暨應用生物科技學系,D 日,D 博士,41.0,0,19 臺中市,否
國立中興大學,食品暨應用生物科技學系,D 日,M 碩士,88.0,0,19 臺中市,否
國立中興大學,食品暨應用生物科技學系,D 日,B 學士,220.0,16,19 臺中市,否
國立中興大學,食品暨應用生物科技學系,N 職,M 碩士,56.0,0,19 臺中市,否
國立中興大學,水土保持學系,D 日,D 博士,49.0,0,19 臺中市,否
國立中興大學,水土保持學系,D 日,M 碩士,57.0,0,19 臺中市,否
國立中興大學,水土保持學系,D 日,B 學士,245.0,14,19 臺中市,否
國立中興大學,水土保持學系,N 職,M 碩士,54.0,0,19 臺中市,否
國立中興大學,土壤環境科學學系,D 日,D 博士,16.0,0,19 臺中市,否
國立中興大學,土壤環境科學學系,D 日,M 碩士,36.0,0,19 臺中市,否
國立中興大學,土壤環境科學學系,D 日,B 學士,225.0,16,19 臺中市,否
國立中興大學,森林(暨)(自然保育)(自然資源)學系,D 日,D 博士,26.0,0,19 臺中市,否
國立中興大學,森林(暨)(自然保育)(自然資源)學系,D 日,M 碩士,57.0,0,19 臺中市,否
國立中興大學,森林(暨)(自然保育)(自然資源)學系,D 日,B 學士,274.0,16,19 臺中市,否
國立中興大學,獸醫學系,D 日,D 博士,40.0,0,19 臺中市,否
國立中興大學,獸醫學系,D 日,M 碩士,68.0,0,19 臺中市,否
國立中興大學,獸醫學系,D 日,B 學士,360.0,30,19 臺中市,否
國立中興大學,獸醫病理(生物)學研究所,D 日,D 博士,9.0,0,19 臺中市,否
國立中興大學,獸醫病理(生物)學研究所,D 日,M 碩士,18.0,9,19 臺中市,否
國立中興大學,(獸醫)微生物暨公共衛生學研究所,D 日,D 博士,12.0,0,19 臺中市,否
國立中興大學,(獸醫)微生物暨公共衛生學研究所,D 日,M 碩士,26.0,9,19 臺中市,否
國立中興大學,轉譯醫學學位學程,D 日,D 博士,6.0,0,19 臺中市,否
國立中興大學,醫學生物科技研究所,D 日,D 博士,5.0,0,19 臺中市,否
國立中興大學,組織工程與再生醫學學位學程,D 日,D 博士,18.0,0,19 臺中市,否
國立中興大學,運動與健康管理研究所,D 日,M 碩士,24.0,7,19 臺中市,否
國立中興大學,通識及共同科目,D 日,,0.0,13,19 臺中市,否
國立中興大學,軍訓教官,D 日,,0.0,12,19 臺中市,否
國立中興大學,校長,D 日,,0.0,1,19 臺中市,否
國立交通大學,教育學系,D 日,D 博士,29.0,0,18 新竹市,否
國立交通大學,教育學系,D 日,M 碩士,94.0,11,18 新竹市,否
國立交通大學,(兒童)英語教(育)學系,D 日,M 碩士,46.0,17,18 新竹市,否
國立交通大學,音樂學系,D 日,M 碩士,65.0,7,18 新竹市,否
國立交通大學,應用藝術(與設計)學系,D 日,D 博士,44.0,0,18 新竹市,否
國立交通大學,應用藝術(與設計)學系,D 日,M 碩士,75.0,6,18 新竹市,否
國立交通大學,外國語文學系,D 日,M 碩士,48.0,0,18 新竹市,否
國立交通大學,外國語文學系,D 日,B 學士,208.0,14,18 新竹市,否
國立交通大學,人文(社會)學系,D 日,M 碩士,36.0,0,18 新竹市,否
國立交通大學,人文(社會)學系,D 日,B 學士,204.0,20,18 新竹市,否
國立交通大學,亞際文化研究學位學程,D 日,M 碩士,9.0,0,18 新竹市,否
國立交通大學,社會與文化研究所,D 日,D 博士,44.0,0,18 新竹市,否
國立交通大學,社會與文化研究所,D 日,M 碩士,39.0,7,18 新竹市,否
國立交通大學,客家社會(與)文化研究所,N 職,M 碩士,69.0,0,18 新竹市,否
國立交通大學,傳播學系,D 日,M 碩士,101.0,6,18 新竹市,否
國立交通大學,傳播與科技學系,D 日,B 學士,158.0,12,18 新竹市,否
國立交通大學,企業管理學系,D 日,M 碩士,70.0,0,18 新竹市,否
國立交通大學,經營(與)管理(技術)學系,D 日,D 博士,35.0,0,18 新竹市,否
國立交通大學,經營(與)管理(技術)學系,D 日,M 碩士,95.0,7,18 新竹市,否
國立交通大學,管理(科學)學系,D 日,D 博士,26.0,0,18 新竹市,否
國立交通大學,管理(科學)學系,D 日,M 碩士,74.0,0,18 新竹市,否
國立交通大學,管理(科學)學系,D 日,B 學士,193.0,12,18 新竹市,否
國立交通大學,資訊管理與財務金融學系,D 日,D 博士,44.0,0,18 新竹市,否
國立交通大學,資訊管理與財務金融學系,D 日,M 碩士,171.0,0,18 新竹市,否
國立交通大學,資訊管理與財務金融學系,D 日,B 學士,165.0,24,18 新竹市,否
國立交通大學,(商務)科技管理系,D 日,D 博士,21.0,0,18 新竹市,否
國立交通大學,(商務)科技管理系,D 日,M 碩士,34.0,7,18 新竹市,否
國立交通大學,高階(主管)(經營)(企業)管理碩士(EMBA),N 職,M 碩士,120.0,0,18 新竹市,否
國立交通大學,管理學院(不分系),N 職,M 碩士,510.0,0,18 新竹市,是
國立交通大學,科技法律學系,D 日,D 博士,12.0,0,18 新竹市,否
國立交通大學,科技法律學系,D 日,M 碩士,97.0,12,18 新竹市,否
國立交通大學,(自然)生物科技學系,D 日,D 博士,67.0,0,18 新竹市,否
國立交通大學,(自然)生物科技學系,D 日,M 碩士,101.0,0,18 新竹市,否
國立交通大學,(自然)生物科技學系,D 日,B 學士,227.0,25,18 新竹市,否
國立交通大學,分子醫學與生物工程研究所,D 日,D 博士,20.0,0,18 新竹市,否
國立交通大學,分子醫學與生物工程研究所,D 日,M 碩士,58.0,8,18 新竹市,否
國立交通大學,生物資訊與系統生物研究所,D 日,D 博士,38.0,0,18 新竹市,否
國立交通大學,生物資訊與系統生物研究所,D 日,M 碩士,35.0,8,18 新竹市,否
國立交通大學,跨領域神經科學學位學程,D 日,D 博士,2.0,0,18 新竹市,否
國立交通大學,應用化學系,D 日,D 博士,89.0,0,18 新竹市,否
國立交通大學,應用化學系,D 日,M 碩士,206.0,0,18 新竹市,否
國立交通大學,應用化學系,D 日,B 學士,200.0,30,18 新竹市,否
國立交通大學,跨領域分子科學學位學程,D 日,M 碩士,6.0,0,18 新竹市,否
國立交通大學,永續化學科技國際學位學程,D 日,D 博士,22.0,0,18 新竹市,否
國立交通大學,物理學系,D 日,D 博士,17.0,0,18 新竹市,否
國立交通大學,物理學系,D 日,M 碩士,57.0,10,18 新竹市,否
國立交通大學,電子物理學系,D 日,D 博士,78.0,0,18 新竹市,否
國立交通大學,電子物理學系,D 日,M 碩士,142.0,0,18 新竹市,否
國立交通大學,電子物理學系,D 日,B 學士,246.0,28,18 新竹市,否
國立交通大學,加速器光源科技與應用學位學程,D 日,D 博士,7.0,0,18 新竹市,否
國立交通大學,加速器光源科技與應用學位學程,D 日,M 碩士,24.0,0,18 新竹市,否
國立交通大學,理學院(不分系),N 職,M 碩士,132.0,1,18 新竹市,否
國立交通大學,應用數學系,D 日,D 博士,15.0,0,18 新竹市,否
國立交通大學,應用數學系,D 日,M 碩士,80.0,0,18 新竹市,否
國立交通大學,應用數學系,D 日,B 學士,230.0,27,18 新竹市,否
國立交通大學,統計(科學)(資訊)學系,D 日,D 博士,15.0,0,18 新竹市,否
國立交通大學,統計(科學)(資訊)學系,D 日,M 碩士,52.0,9,18 新竹市,否
國立交通大學,網路與資訊系統學位學程,D 日,D 博士,7.0,0,18 新竹市,否
國立交通大學,多媒體工程研究所,D 日,M 碩士,132.0,7,18 新竹市,否
國立交通大學,電機(與控制)工程學系,D 日,D 博士,40.0,0,18 新竹市,否
國立交通大學,電機(與控制)工程學系,D 日,M 碩士,132.0,0,18 新竹市,否
國立交通大學,電機(與控制)工程學系,D 日,B 學士,736.0,32,18 新竹市,是
國立交通大學,(微)電子(工程)學系,D 日,D 博士,198.0,0,18 新竹市,否
國立交通大學,(微)電子(工程)學系,D 日,M 碩士,522.0,0,18 新竹市,是
國立交通大學,(微)電子(工程)學系,D 日,B 學士,348.0,56,18 新竹市,否
國立交通大學,光電(技術)學系,D 日,D 博士,2.0,0,18 新竹市,否
國立交通大學,光電(科學與)工程學系,D 日,D 博士,85.0,0,18 新竹市,否
國立交通大學,光電(科學與)工程學系,D 日,M 碩士,167.0,0,18 新竹市,否
國立交通大學,光電(科學與)工程學系,D 日,B 學士,154.0,16,18 新竹市,否
國立交通大學,光電科技(學)研究所,N 職,M 碩士,74.0,0,18 新竹市,否
國立交通大學,顯示科技研究所,D 日,M 碩士,42.0,7,18 新竹市,否
國立交通大學,資訊工程學系,D 日,B 學士,789.0,19,18 新竹市,是
國立交通大學,(資訊)網路工程系,D 日,M 碩士,119.0,7,18 新竹市,否
國立交通大學,資訊科學與工程學系,D 日,D 博士,191.0,0,18 新竹市,否
國立交通大學,資訊科學與工程學系,D 日,M 碩士,394.0,28,18 新竹市,否
國立交通大學,電信工程學系,D 日,D 博士,101.0,0,18 新竹市,否
國立交通大學,電信工程學系,D 日,M 碩士,266.0,22,18 新竹市,否
國立交通大學,平面顯示技術碩士,N 職,M 碩士,28.0,0,18 新竹市,否
國立交通大學,電控工程研究所,D 日,D 博士,69.0,0,18 新竹市,否
國立交通大學,電控工程研究所,D 日,M 碩士,202.0,16,18 新竹市,否
國立交通大學,光電系統研究所,D 日,D 博士,20.0,0,18 新竹市,否
國立交通大學,光電系統研究所,D 日,M 碩士,81.0,7,18 新竹市,否
國立交通大學,國際半導體產業研究所,D 日,D 博士,3.0,0,18 新竹市,否
國立交通大學,國際半導體產業研究所,D 日,M 碩士,2.0,1,18 新竹市,否
國立交通大學,電機(資訊)學院,D 日,D 博士,38.0,0,18 新竹市,否
國立交通大學,電機(資訊)學院,D 日,M 碩士,72.0,0,18 新竹市,否
國立交通大學,電機(資訊)學院,N 職,M 碩士,130.0,0,18 新竹市,否
國立交通大學,電機資訊學位學程,D 日,B 學士,112.0,0,18 新竹市,否
國立交通大學,資訊(電機)學院(不分系),N 職,M 碩士,103.0,0,18 新竹市,否
國立交通大學,(動力)機械工程學系,D 日,D 博士,101.0,0,18 新竹市,否
國立交通大學,(動力)機械工程學系,D 日,M 碩士,278.0,0,18 新竹市,否
國立交通大學,(動力)機械工程學系,D 日,B 學士,416.0,30,18 新竹市,否
國立交通大學,土木工程學系,D 日,D 博士,62.0,0,18 新竹市,否
國立交通大學,土木工程學系,D 日,M 碩士,234.0,0,18 新竹市,否
國立交通大學,土木工程學系,D 日,B 學士,328.0,29,18 新竹市,否
國立交通大學,材料科學(與)(工程)學系,D 日,D 博士,177.0,0,18 新竹市,否
國立交通大學,材料科學(與)(工程)學系,D 日,M 碩士,181.0,0,18 新竹市,否
國立交通大學,材料科學(與)(工程)學系,D 日,B 學士,207.0,25,18 新竹市,否
國立交通大學,奈米科學及工程學位學程,D 日,B 學士,90.0,0,18 新竹市,否
國立交通大學,工業工程(與)(科技)(系統)(工程)(管理)學系,D 日,D 博士,28.0,0,18 新竹市,否
國立交通大學,工業工程(與)(科技)(系統)(工程)(管理)學系,D 日,M 碩士,111.0,0,18 新竹市,否
國立交通大學,工業工程(與)(科技)(系統)(工程)(管理)學系,D 日,B 學士,223.0,14,18 新竹市,否
國立交通大學,環境工程學系,D 日,D 博士,29.0,0,18 新竹市,否
國立交通大學,環境工程學系,D 日,M 碩士,68.0,8,18 新竹市,否
國立交通大學,生醫工程研究所,D 日,M 碩士,117.0,9,18 新竹市,否
國立交通大學,影像與生醫光電研究所,D 日,D 博士,9.0,0,18 新竹市,否
國立交通大學,影像與生醫光電研究所,D 日,M 碩士,68.0,6,18 新竹市,否
國立交通大學,生醫科學與工程學位學程,D 日,D 博士,7.0,0,18 新竹市,否
